Timestamp,Latitude,Longitude,DeviceId
52:22.0,-16.902258,145.715029,274e8c7e-9088-40e4-b1ce-cd50331724b6
52:27.0,-16.902256,145.715012,274e8c7e-9088-40e4-b1ce-cd50331724b6
52:32.0,-16.902268,145.715058,274e8c7e-9088-40e4-b1ce-cd50331724b6
52:37.0,-16.902267,145.715071,274e8c7e-9088-40e4-b1ce-cd50331724b6
52:42.0,-16.902275,145.715093,274e8c7e-9088-40e4-b1ce-cd50331724b6
52:47.0,-16.902275,145.715095,274e8c7e-9088-40e4-b1ce-cd50331724b6
52:52.0,-16.902288,145.715112,274e8c7e-9088-40e4-b1ce-cd50331724b6
52:57.0,-16.90229,145.715116,274e8c7e-9088-40e4-b1ce-cd50331724b6
53:02.0,-16.902285,145.715117,274e8c7e-9088-40e4-b1ce-cd50331724b6
53:07.0,-16.902266,145.715079,274e8c7e-9088-40e4-b1ce-cd50331724b6
53:12.0,-16.902254,145.71512,274e8c7e-9088-40e4-b1ce-cd50331724b6
53:17.0,-16.902234,145.715129,274e8c7e-9088-40e4-b1ce-cd50331724b6
53:22.0,-16.902238,145.715124,274e8c7e-9088-40e4-b1ce-cd50331724b6
53:27.0,-16.902242,145.715123,274e8c7e-9088-40e4-b1ce-cd50331724b6
53:32.0,-16.902246,145.715125,274e8c7e-9088-40e4-b1ce-cd50331724b6
53:40.0,-16.902222,145.715128,274e8c7e-9088-40e4-b1ce-cd50331724b6
53:45.0,-16.90221,145.715143,274e8c7e-9088-40e4-b1ce-cd50331724b6
53:52.0,-16.902218,145.715145,274e8c7e-9088-40e4-b1ce-cd50331724b6
54:04.0,-16.902218,145.715139,274e8c7e-9088-40e4-b1ce-cd50331724b6
54:09.0,-16.902213,145.715173,274e8c7e-9088-40e4-b1ce-cd50331724b6
54:15.0,-16.902219,145.715185,274e8c7e-9088-40e4-b1ce-cd50331724b6
54:20.0,-16.902237,145.715154,274e8c7e-9088-40e4-b1ce-cd50331724b6
54:25.0,-16.902269,145.71513,274e8c7e-9088-40e4-b1ce-cd50331724b6
54:30.0,-16.902291,145.715122,274e8c7e-9088-40e4-b1ce-cd50331724b6
54:35.0,-16.902301,145.715118,274e8c7e-9088-40e4-b1ce-cd50331724b6
54:40.0,-16.90231,145.715106,274e8c7e-9088-40e4-b1ce-cd50331724b6
54:45.0,-16.902315,145.71511,274e8c7e-9088-40e4-b1ce-cd50331724b6
54:50.0,-16.902312,145.715104,274e8c7e-9088-40e4-b1ce-cd50331724b6
54:55.0,-16.902311,145.715102,274e8c7e-9088-40e4-b1ce-cd50331724b6
55:00.0,-16.902312,145.715127,274e8c7e-9088-40e4-b1ce-cd50331724b6
55:05.0,-16.902313,145.715127,274e8c7e-9088-40e4-b1ce-cd50331724b6
55:10.0,-16.90232,145.715135,274e8c7e-9088-40e4-b1ce-cd50331724b6
55:15.0,-16.902305,145.715162,274e8c7e-9088-40e4-b1ce-cd50331724b6
55:20.0,-16.902257,145.715186,274e8c7e-9088-40e4-b1ce-cd50331724b6
55:25.0,-16.902249,145.715191,274e8c7e-9088-40e4-b1ce-cd50331724b6
55:30.0,-16.902213,145.715216,274e8c7e-9088-40e4-b1ce-cd50331724b6
55:35.0,-16.902179,145.715212,274e8c7e-9088-40e4-b1ce-cd50331724b6
55:40.0,-16.902196,145.715178,274e8c7e-9088-40e4-b1ce-cd50331724b6
55:45.0,-16.902213,145.715156,274e8c7e-9088-40e4-b1ce-cd50331724b6
55:50.0,-16.902217,145.715144,274e8c7e-9088-40e4-b1ce-cd50331724b6
55:55.0,-16.902187,145.71512,274e8c7e-9088-40e4-b1ce-cd50331724b6
56:00.0,-16.902188,145.715116,274e8c7e-9088-40e4-b1ce-cd50331724b6
56:05.0,-16.902189,145.715112,274e8c7e-9088-40e4-b1ce-cd50331724b6
56:10.0,-16.902194,145.715114,274e8c7e-9088-40e4-b1ce-cd50331724b6
56:15.0,-16.9022,145.715108,274e8c7e-9088-40e4-b1ce-cd50331724b6
56:20.0,-16.902199,145.715096,274e8c7e-9088-40e4-b1ce-cd50331724b6
56:25.0,-16.902218,145.715094,274e8c7e-9088-40e4-b1ce-cd50331724b6
56:30.0,-16.90224,145.715098,274e8c7e-9088-40e4-b1ce-cd50331724b6
56:35.0,-16.902235,145.715101,274e8c7e-9088-40e4-b1ce-cd50331724b6
56:40.0,-16.90225,145.715101,274e8c7e-9088-40e4-b1ce-cd50331724b6
56:45.0,-16.902222,145.715103,274e8c7e-9088-40e4-b1ce-cd50331724b6
56:50.0,-16.902216,145.71509,274e8c7e-9088-40e4-b1ce-cd50331724b6
56:55.0,-16.902208,145.71508,274e8c7e-9088-40e4-b1ce-cd50331724b6
57:00.0,-16.902197,145.715072,274e8c7e-9088-40e4-b1ce-cd50331724b6
57:05.0,-16.902217,145.715084,274e8c7e-9088-40e4-b1ce-cd50331724b6
57:10.0,-16.902215,145.715082,274e8c7e-9088-40e4-b1ce-cd50331724b6
57:15.0,-16.902215,145.715077,274e8c7e-9088-40e4-b1ce-cd50331724b6
57:20.0,-16.902217,145.715076,274e8c7e-9088-40e4-b1ce-cd50331724b6
57:25.0,-16.902217,145.715074,274e8c7e-9088-40e4-b1ce-cd50331724b6
57:30.0,-16.902206,145.715056,274e8c7e-9088-40e4-b1ce-cd50331724b6
57:40.0,-16.902203,145.715049,274e8c7e-9088-40e4-b1ce-cd50331724b6
57:45.0,-16.902203,145.715046,274e8c7e-9088-40e4-b1ce-cd50331724b6
57:50.0,-16.9022,145.715017,274e8c7e-9088-40e4-b1ce-cd50331724b6
57:55.0,-16.902199,145.715013,274e8c7e-9088-40e4-b1ce-cd50331724b6
58:00.0,-16.902201,145.715012,274e8c7e-9088-40e4-b1ce-cd50331724b6
58:05.0,-16.902198,145.715006,274e8c7e-9088-40e4-b1ce-cd50331724b6
58:10.0,-16.902201,145.71499,274e8c7e-9088-40e4-b1ce-cd50331724b6
58:15.0,-16.902206,145.714975,274e8c7e-9088-40e4-b1ce-cd50331724b6
58:20.0,-16.902203,145.714968,274e8c7e-9088-40e4-b1ce-cd50331724b6
58:25.0,-16.902202,145.714966,274e8c7e-9088-40e4-b1ce-cd50331724b6
58:35.0,-16.902192,145.714961,274e8c7e-9088-40e4-b1ce-cd50331724b6
58:40.0,-16.902191,145.714959,274e8c7e-9088-40e4-b1ce-cd50331724b6
58:45.0,-16.902191,145.714956,274e8c7e-9088-40e4-b1ce-cd50331724b6
58:50.0,-16.902191,145.714954,274e8c7e-9088-40e4-b1ce-cd50331724b6
58:55.0,-16.902192,145.714954,274e8c7e-9088-40e4-b1ce-cd50331724b6
59:00.0,-16.902194,145.714953,274e8c7e-9088-40e4-b1ce-cd50331724b6
59:05.0,-16.902194,145.71496,274e8c7e-9088-40e4-b1ce-cd50331724b6
59:10.0,-16.902192,145.714959,274e8c7e-9088-40e4-b1ce-cd50331724b6
59:15.0,-16.902182,145.714949,274e8c7e-9088-40e4-b1ce-cd50331724b6
59:20.0,-16.902183,145.714949,274e8c7e-9088-40e4-b1ce-cd50331724b6
59:25.0,-16.902185,145.714949,274e8c7e-9088-40e4-b1ce-cd50331724b6
59:30.0,-16.902187,145.71495,274e8c7e-9088-40e4-b1ce-cd50331724b6
59:45.0,-16.902185,145.71495,274e8c7e-9088-40e4-b1ce-cd50331724b6
59:50.0,-16.902186,145.71495,274e8c7e-9088-40e4-b1ce-cd50331724b6
59:55.0,-16.902187,145.714949,274e8c7e-9088-40e4-b1ce-cd50331724b6
00:00.0,-16.902183,145.714945,274e8c7e-9088-40e4-b1ce-cd50331724b6
00:05.0,-16.902189,145.714945,274e8c7e-9088-40e4-b1ce-cd50331724b6
00:10.0,-16.902201,145.714947,274e8c7e-9088-40e4-b1ce-cd50331724b6
00:15.0,-16.902204,145.714948,274e8c7e-9088-40e4-b1ce-cd50331724b6
00:20.0,-16.902207,145.71495,274e8c7e-9088-40e4-b1ce-cd50331724b6
00:25.0,-16.902209,145.71495,274e8c7e-9088-40e4-b1ce-cd50331724b6
00:30.0,-16.90221,145.714952,274e8c7e-9088-40e4-b1ce-cd50331724b6
00:35.0,-16.902195,145.71496,274e8c7e-9088-40e4-b1ce-cd50331724b6
00:40.0,-16.902185,145.714971,274e8c7e-9088-40e4-b1ce-cd50331724b6
00:45.0,-16.902181,145.714976,274e8c7e-9088-40e4-b1ce-cd50331724b6
00:50.0,-16.902189,145.714983,274e8c7e-9088-40e4-b1ce-cd50331724b6
00:55.0,-16.902203,145.714994,274e8c7e-9088-40e4-b1ce-cd50331724b6
01:00.0,-16.902204,145.714993,274e8c7e-9088-40e4-b1ce-cd50331724b6
01:05.0,-16.902218,145.71497,274e8c7e-9088-40e4-b1ce-cd50331724b6
01:10.0,-16.902266,145.714924,274e8c7e-9088-40e4-b1ce-cd50331724b6
01:15.0,-16.902291,145.714909,274e8c7e-9088-40e4-b1ce-cd50331724b6
01:25.0,-16.902306,145.714899,274e8c7e-9088-40e4-b1ce-cd50331724b6
01:30.0,-16.902321,145.714892,274e8c7e-9088-40e4-b1ce-cd50331724b6
01:35.0,-16.902316,145.714898,274e8c7e-9088-40e4-b1ce-cd50331724b6
01:45.0,-16.902315,145.714916,274e8c7e-9088-40e4-b1ce-cd50331724b6
01:55.0,-16.902317,145.714913,274e8c7e-9088-40e4-b1ce-cd50331724b6
02:00.0,-16.902318,145.71491,274e8c7e-9088-40e4-b1ce-cd50331724b6
02:15.0,-16.902298,145.71493,274e8c7e-9088-40e4-b1ce-cd50331724b6
02:30.0,-16.902293,145.714921,274e8c7e-9088-40e4-b1ce-cd50331724b6
02:35.0,-16.902289,145.714921,274e8c7e-9088-40e4-b1ce-cd50331724b6
02:40.0,-16.902275,145.714935,274e8c7e-9088-40e4-b1ce-cd50331724b6
02:45.0,-16.902288,145.714937,274e8c7e-9088-40e4-b1ce-cd50331724b6
02:55.0,-16.902312,145.714939,274e8c7e-9088-40e4-b1ce-cd50331724b6
03:14.0,-16.902422,145.71493,274e8c7e-9088-40e4-b1ce-cd50331724b6
03:19.0,-16.902376,145.714922,274e8c7e-9088-40e4-b1ce-cd50331724b6
03:24.0,-16.90235,145.714921,274e8c7e-9088-40e4-b1ce-cd50331724b6
03:58.0,-16.902296,145.714947,274e8c7e-9088-40e4-b1ce-cd50331724b6
04:28.0,-16.902328,145.714902,274e8c7e-9088-40e4-b1ce-cd50331724b6
04:33.0,-16.902328,145.714903,274e8c7e-9088-40e4-b1ce-cd50331724b6
04:43.0,-16.90233,145.714912,274e8c7e-9088-40e4-b1ce-cd50331724b6
04:53.0,-16.902332,145.714938,274e8c7e-9088-40e4-b1ce-cd50331724b6
04:58.0,-16.902323,145.714934,274e8c7e-9088-40e4-b1ce-cd50331724b6
05:03.0,-16.902324,145.71495,274e8c7e-9088-40e4-b1ce-cd50331724b6
05:18.0,-16.902329,145.714939,274e8c7e-9088-40e4-b1ce-cd50331724b6
05:23.0,-16.902338,145.714937,274e8c7e-9088-40e4-b1ce-cd50331724b6
05:33.0,-16.902332,145.714939,274e8c7e-9088-40e4-b1ce-cd50331724b6
05:43.0,-16.902327,145.714935,274e8c7e-9088-40e4-b1ce-cd50331724b6
06:16.0,-16.902314,145.714927,274e8c7e-9088-40e4-b1ce-cd50331724b6
06:46.0,-16.902303,145.714897,274e8c7e-9088-40e4-b1ce-cd50331724b6
06:57.0,-16.90231,145.714877,274e8c7e-9088-40e4-b1ce-cd50331724b6
07:02.0,-16.902327,145.714871,274e8c7e-9088-40e4-b1ce-cd50331724b6
07:07.0,-16.902342,145.714876,274e8c7e-9088-40e4-b1ce-cd50331724b6
07:22.0,-16.902396,145.714854,274e8c7e-9088-40e4-b1ce-cd50331724b6
07:37.0,-16.902386,145.714861,274e8c7e-9088-40e4-b1ce-cd50331724b6
07:47.0,-16.902389,145.714868,274e8c7e-9088-40e4-b1ce-cd50331724b6
08:12.0,-16.902373,145.7149,274e8c7e-9088-40e4-b1ce-cd50331724b6
08:38.0,-16.902372,145.714893,274e8c7e-9088-40e4-b1ce-cd50331724b6
08:43.0,-16.902372,145.714892,274e8c7e-9088-40e4-b1ce-cd50331724b6
08:53.0,-16.902365,145.714887,274e8c7e-9088-40e4-b1ce-cd50331724b6
09:03.0,-16.902363,145.714887,274e8c7e-9088-40e4-b1ce-cd50331724b6
09:08.0,-16.902362,145.714888,274e8c7e-9088-40e4-b1ce-cd50331724b6
09:23.0,-16.90236,145.714902,274e8c7e-9088-40e4-b1ce-cd50331724b6
09:48.0,-16.902362,145.714924,274e8c7e-9088-40e4-b1ce-cd50331724b6
09:58.0,-16.902363,145.714928,274e8c7e-9088-40e4-b1ce-cd50331724b6
10:13.0,-16.902364,145.71493,274e8c7e-9088-40e4-b1ce-cd50331724b6
10:18.0,-16.902365,145.714928,274e8c7e-9088-40e4-b1ce-cd50331724b6
10:36.0,-16.902329,145.714899,274e8c7e-9088-40e4-b1ce-cd50331724b6
10:42.0,-16.902335,145.714902,274e8c7e-9088-40e4-b1ce-cd50331724b6
10:57.0,-16.902335,145.7149,274e8c7e-9088-40e4-b1ce-cd50331724b6
11:02.0,-16.90232,145.714923,274e8c7e-9088-40e4-b1ce-cd50331724b6
11:07.0,-16.90229,145.714938,274e8c7e-9088-40e4-b1ce-cd50331724b6
11:12.0,-16.902291,145.714968,274e8c7e-9088-40e4-b1ce-cd50331724b6
11:17.0,-16.902291,145.71498,274e8c7e-9088-40e4-b1ce-cd50331724b6
11:22.0,-16.90229,145.714978,274e8c7e-9088-40e4-b1ce-cd50331724b6
11:37.0,-16.902287,145.714965,274e8c7e-9088-40e4-b1ce-cd50331724b6
11:42.0,-16.902287,145.714963,274e8c7e-9088-40e4-b1ce-cd50331724b6
11:57.0,-16.902279,145.714957,274e8c7e-9088-40e4-b1ce-cd50331724b6
12:07.0,-16.902281,145.714955,274e8c7e-9088-40e4-b1ce-cd50331724b6
12:12.0,-16.902285,145.714953,274e8c7e-9088-40e4-b1ce-cd50331724b6
12:52.0,-16.902316,145.714917,274e8c7e-9088-40e4-b1ce-cd50331724b6
13:22.0,-16.90232,145.714961,274e8c7e-9088-40e4-b1ce-cd50331724b6
13:32.0,-16.902318,145.714958,274e8c7e-9088-40e4-b1ce-cd50331724b6
14:27.0,-16.902333,145.714947,274e8c7e-9088-40e4-b1ce-cd50331724b6
14:32.0,-16.902333,145.714946,274e8c7e-9088-40e4-b1ce-cd50331724b6
14:37.0,-16.902333,145.714944,274e8c7e-9088-40e4-b1ce-cd50331724b6
15:03.0,-16.902377,145.714921,274e8c7e-9088-40e4-b1ce-cd50331724b6
15:13.0,-16.902374,145.714931,274e8c7e-9088-40e4-b1ce-cd50331724b6
15:18.0,-16.902372,145.714932,274e8c7e-9088-40e4-b1ce-cd50331724b6
15:23.0,-16.902371,145.714931,274e8c7e-9088-40e4-b1ce-cd50331724b6
15:43.0,-16.902366,145.71493,274e8c7e-9088-40e4-b1ce-cd50331724b6
15:48.0,-16.902366,145.714928,274e8c7e-9088-40e4-b1ce-cd50331724b6
15:58.0,-16.902364,145.714925,274e8c7e-9088-40e4-b1ce-cd50331724b6
16:03.0,-16.902363,145.714925,274e8c7e-9088-40e4-b1ce-cd50331724b6
16:13.0,-16.902362,145.714928,274e8c7e-9088-40e4-b1ce-cd50331724b6
16:28.0,-16.902362,145.714927,274e8c7e-9088-40e4-b1ce-cd50331724b6
16:33.0,-16.902362,145.714926,274e8c7e-9088-40e4-b1ce-cd50331724b6
17:13.0,-16.902363,145.714954,274e8c7e-9088-40e4-b1ce-cd50331724b6
17:23.0,-16.902365,145.714955,274e8c7e-9088-40e4-b1ce-cd50331724b6
17:43.0,-16.902361,145.714974,274e8c7e-9088-40e4-b1ce-cd50331724b6
17:48.0,-16.90236,145.714974,274e8c7e-9088-40e4-b1ce-cd50331724b6
18:23.0,-16.902355,145.714978,274e8c7e-9088-40e4-b1ce-cd50331724b6
18:28.0,-16.902354,145.71498,274e8c7e-9088-40e4-b1ce-cd50331724b6
18:33.0,-16.902356,145.714976,274e8c7e-9088-40e4-b1ce-cd50331724b6
18:43.0,-16.902356,145.714974,274e8c7e-9088-40e4-b1ce-cd50331724b6
19:03.0,-16.902334,145.714975,274e8c7e-9088-40e4-b1ce-cd50331724b6
19:13.0,-16.902331,145.714975,274e8c7e-9088-40e4-b1ce-cd50331724b6
19:18.0,-16.902333,145.714972,274e8c7e-9088-40e4-b1ce-cd50331724b6
19:28.0,-16.90233,145.714971,274e8c7e-9088-40e4-b1ce-cd50331724b6
19:33.0,-16.902328,145.714976,274e8c7e-9088-40e4-b1ce-cd50331724b6
19:43.0,-16.902318,145.714992,274e8c7e-9088-40e4-b1ce-cd50331724b6
19:48.0,-16.902318,145.714991,274e8c7e-9088-40e4-b1ce-cd50331724b6
19:53.0,-16.902316,145.714988,274e8c7e-9088-40e4-b1ce-cd50331724b6
20:13.0,-16.902312,145.714982,274e8c7e-9088-40e4-b1ce-cd50331724b6
20:23.0,-16.902328,145.714975,274e8c7e-9088-40e4-b1ce-cd50331724b6
20:44.0,-16.902324,145.714971,274e8c7e-9088-40e4-b1ce-cd50331724b6
21:01.0,-16.902329,145.714975,274e8c7e-9088-40e4-b1ce-cd50331724b6
21:06.0,-16.902332,145.714972,274e8c7e-9088-40e4-b1ce-cd50331724b6
22:02.0,-16.902338,145.714973,274e8c7e-9088-40e4-b1ce-cd50331724b6
22:07.0,-16.902331,145.714977,274e8c7e-9088-40e4-b1ce-cd50331724b6
22:12.0,-16.902335,145.714976,274e8c7e-9088-40e4-b1ce-cd50331724b6
22:46.0,-16.902367,145.714983,274e8c7e-9088-40e4-b1ce-cd50331724b6
22:51.0,-16.902367,145.714984,274e8c7e-9088-40e4-b1ce-cd50331724b6
22:56.0,-16.90237,145.714986,274e8c7e-9088-40e4-b1ce-cd50331724b6
23:01.0,-16.902372,145.714985,274e8c7e-9088-40e4-b1ce-cd50331724b6
23:24.0,-16.902424,145.714913,274e8c7e-9088-40e4-b1ce-cd50331724b6
23:29.0,-16.902431,145.714911,274e8c7e-9088-40e4-b1ce-cd50331724b6
23:35.0,-16.902429,145.714914,274e8c7e-9088-40e4-b1ce-cd50331724b6
23:40.0,-16.902427,145.714922,274e8c7e-9088-40e4-b1ce-cd50331724b6
23:45.0,-16.902426,145.714926,274e8c7e-9088-40e4-b1ce-cd50331724b6
23:50.0,-16.902425,145.71493,274e8c7e-9088-40e4-b1ce-cd50331724b6
23:55.0,-16.902409,145.714937,274e8c7e-9088-40e4-b1ce-cd50331724b6
24:00.0,-16.90241,145.714939,274e8c7e-9088-40e4-b1ce-cd50331724b6
24:05.0,-16.902407,145.714937,274e8c7e-9088-40e4-b1ce-cd50331724b6
24:10.0,-16.902401,145.714939,274e8c7e-9088-40e4-b1ce-cd50331724b6
24:15.0,-16.90239,145.714937,274e8c7e-9088-40e4-b1ce-cd50331724b6
24:25.0,-16.902395,145.714945,274e8c7e-9088-40e4-b1ce-cd50331724b6
24:45.0,-16.902396,145.714934,274e8c7e-9088-40e4-b1ce-cd50331724b6
27:34.0,-16.902305,145.714931,274e8c7e-9088-40e4-b1ce-cd50331724b6
27:54.0,-16.902271,145.714914,274e8c7e-9088-40e4-b1ce-cd50331724b6
28:06.0,-16.902348,145.714973,274e8c7e-9088-40e4-b1ce-cd50331724b6
28:11.0,-16.902355,145.714974,274e8c7e-9088-40e4-b1ce-cd50331724b6
28:23.0,-16.902363,145.714971,274e8c7e-9088-40e4-b1ce-cd50331724b6
28:28.0,-16.902361,145.714973,274e8c7e-9088-40e4-b1ce-cd50331724b6
29:24.0,-16.902302,145.714951,274e8c7e-9088-40e4-b1ce-cd50331724b6
30:10.0,-16.902294,145.714933,274e8c7e-9088-40e4-b1ce-cd50331724b6
30:15.0,-16.902283,145.714941,274e8c7e-9088-40e4-b1ce-cd50331724b6
30:20.0,-16.902285,145.714946,274e8c7e-9088-40e4-b1ce-cd50331724b6
30:25.0,-16.902273,145.714904,274e8c7e-9088-40e4-b1ce-cd50331724b6
30:35.0,-16.902345,145.714904,274e8c7e-9088-40e4-b1ce-cd50331724b6
30:40.0,-16.90237,145.714898,274e8c7e-9088-40e4-b1ce-cd50331724b6
30:45.0,-16.902381,145.714894,274e8c7e-9088-40e4-b1ce-cd50331724b6
30:50.0,-16.902393,145.714892,274e8c7e-9088-40e4-b1ce-cd50331724b6
30:55.0,-16.902393,145.714893,274e8c7e-9088-40e4-b1ce-cd50331724b6
31:10.0,-16.902392,145.714893,274e8c7e-9088-40e4-b1ce-cd50331724b6
31:20.0,-16.902395,145.714902,274e8c7e-9088-40e4-b1ce-cd50331724b6
31:25.0,-16.902394,145.714908,274e8c7e-9088-40e4-b1ce-cd50331724b6
31:40.0,-16.902397,145.714927,274e8c7e-9088-40e4-b1ce-cd50331724b6
31:45.0,-16.902399,145.714926,274e8c7e-9088-40e4-b1ce-cd50331724b6
31:50.0,-16.902398,145.714927,274e8c7e-9088-40e4-b1ce-cd50331724b6
32:15.0,-16.902393,145.714929,274e8c7e-9088-40e4-b1ce-cd50331724b6
32:20.0,-16.902394,145.714922,274e8c7e-9088-40e4-b1ce-cd50331724b6
32:25.0,-16.902401,145.714911,274e8c7e-9088-40e4-b1ce-cd50331724b6
32:30.0,-16.902401,145.714912,274e8c7e-9088-40e4-b1ce-cd50331724b6
32:43.0,-16.902399,145.714914,274e8c7e-9088-40e4-b1ce-cd50331724b6
33:35.0,-16.902384,145.714877,274e8c7e-9088-40e4-b1ce-cd50331724b6
33:45.0,-16.902355,145.714906,274e8c7e-9088-40e4-b1ce-cd50331724b6
33:50.0,-16.902343,145.714889,274e8c7e-9088-40e4-b1ce-cd50331724b6
34:00.0,-16.902329,145.714869,274e8c7e-9088-40e4-b1ce-cd50331724b6
34:30.0,-16.902344,145.714882,274e8c7e-9088-40e4-b1ce-cd50331724b6
34:35.0,-16.902359,145.71488,274e8c7e-9088-40e4-b1ce-cd50331724b6
34:40.0,-16.902356,145.714883,274e8c7e-9088-40e4-b1ce-cd50331724b6
34:50.0,-16.90237,145.714872,274e8c7e-9088-40e4-b1ce-cd50331724b6
35:00.0,-16.902368,145.714799,274e8c7e-9088-40e4-b1ce-cd50331724b6
35:05.0,-16.902366,145.714807,274e8c7e-9088-40e4-b1ce-cd50331724b6
35:10.0,-16.902367,145.714808,274e8c7e-9088-40e4-b1ce-cd50331724b6
35:15.0,-16.902364,145.714811,274e8c7e-9088-40e4-b1ce-cd50331724b6
35:20.0,-16.902365,145.71481,274e8c7e-9088-40e4-b1ce-cd50331724b6
35:25.0,-16.902368,145.714807,274e8c7e-9088-40e4-b1ce-cd50331724b6
35:30.0,-16.902378,145.714798,274e8c7e-9088-40e4-b1ce-cd50331724b6
35:35.0,-16.90238,145.714804,274e8c7e-9088-40e4-b1ce-cd50331724b6
35:40.0,-16.902383,145.714808,274e8c7e-9088-40e4-b1ce-cd50331724b6
35:45.0,-16.902366,145.71481,274e8c7e-9088-40e4-b1ce-cd50331724b6
35:50.0,-16.902378,145.714745,274e8c7e-9088-40e4-b1ce-cd50331724b6
35:55.0,-16.90237,145.714725,274e8c7e-9088-40e4-b1ce-cd50331724b6
36:00.0,-16.902376,145.714718,274e8c7e-9088-40e4-b1ce-cd50331724b6
36:05.0,-16.902363,145.714738,274e8c7e-9088-40e4-b1ce-cd50331724b6
36:10.0,-16.902343,145.714753,274e8c7e-9088-40e4-b1ce-cd50331724b6
36:15.0,-16.902366,145.714733,274e8c7e-9088-40e4-b1ce-cd50331724b6
36:20.0,-16.902358,145.714738,274e8c7e-9088-40e4-b1ce-cd50331724b6
36:30.0,-16.902541,145.714776,274e8c7e-9088-40e4-b1ce-cd50331724b6
36:35.0,-16.902717,145.714866,274e8c7e-9088-40e4-b1ce-cd50331724b6
36:40.0,-16.90286,145.715023,274e8c7e-9088-40e4-b1ce-cd50331724b6
36:45.0,-16.902991,145.715181,274e8c7e-9088-40e4-b1ce-cd50331724b6
36:50.0,-16.902975,145.715186,274e8c7e-9088-40e4-b1ce-cd50331724b6
36:55.0,-16.902916,145.715167,274e8c7e-9088-40e4-b1ce-cd50331724b6
37:00.0,-16.9029,145.715176,274e8c7e-9088-40e4-b1ce-cd50331724b6
37:05.0,-16.902893,145.715183,274e8c7e-9088-40e4-b1ce-cd50331724b6
37:10.0,-16.902821,145.715132,274e8c7e-9088-40e4-b1ce-cd50331724b6
37:15.0,-16.902764,145.715097,274e8c7e-9088-40e4-b1ce-cd50331724b6
37:20.0,-16.902762,145.715097,274e8c7e-9088-40e4-b1ce-cd50331724b6
37:25.0,-16.902754,145.715102,274e8c7e-9088-40e4-b1ce-cd50331724b6
37:30.0,-16.902744,145.715127,274e8c7e-9088-40e4-b1ce-cd50331724b6
37:35.0,-16.902745,145.715129,274e8c7e-9088-40e4-b1ce-cd50331724b6
37:40.0,-16.902741,145.715136,274e8c7e-9088-40e4-b1ce-cd50331724b6
37:45.0,-16.902731,145.715158,274e8c7e-9088-40e4-b1ce-cd50331724b6
37:50.0,-16.90273,145.715157,274e8c7e-9088-40e4-b1ce-cd50331724b6
37:55.0,-16.902722,145.71519,274e8c7e-9088-40e4-b1ce-cd50331724b6
38:00.0,-16.902725,145.715195,274e8c7e-9088-40e4-b1ce-cd50331724b6
38:05.0,-16.902723,145.715193,274e8c7e-9088-40e4-b1ce-cd50331724b6
38:10.0,-16.902706,145.715185,274e8c7e-9088-40e4-b1ce-cd50331724b6
38:15.0,-16.902698,145.715187,274e8c7e-9088-40e4-b1ce-cd50331724b6
38:20.0,-16.902695,145.715195,274e8c7e-9088-40e4-b1ce-cd50331724b6
38:25.0,-16.902686,145.715199,274e8c7e-9088-40e4-b1ce-cd50331724b6
38:30.0,-16.902706,145.71518,274e8c7e-9088-40e4-b1ce-cd50331724b6
38:35.0,-16.902695,145.715187,274e8c7e-9088-40e4-b1ce-cd50331724b6
38:40.0,-16.902692,145.715188,274e8c7e-9088-40e4-b1ce-cd50331724b6
38:45.0,-16.902678,145.715195,274e8c7e-9088-40e4-b1ce-cd50331724b6
38:50.0,-16.902632,145.71522,274e8c7e-9088-40e4-b1ce-cd50331724b6
38:55.0,-16.902623,145.715224,274e8c7e-9088-40e4-b1ce-cd50331724b6
39:00.0,-16.902585,145.715226,274e8c7e-9088-40e4-b1ce-cd50331724b6
39:05.0,-16.902587,145.715223,274e8c7e-9088-40e4-b1ce-cd50331724b6
39:10.0,-16.902584,145.715222,274e8c7e-9088-40e4-b1ce-cd50331724b6
39:15.0,-16.90261,145.715217,274e8c7e-9088-40e4-b1ce-cd50331724b6
39:20.0,-16.902599,145.715226,274e8c7e-9088-40e4-b1ce-cd50331724b6
39:25.0,-16.902598,145.715225,274e8c7e-9088-40e4-b1ce-cd50331724b6
39:30.0,-16.90259,145.715234,274e8c7e-9088-40e4-b1ce-cd50331724b6
39:35.0,-16.902578,145.715239,274e8c7e-9088-40e4-b1ce-cd50331724b6
39:40.0,-16.902573,145.715239,274e8c7e-9088-40e4-b1ce-cd50331724b6
39:45.0,-16.902573,145.715238,274e8c7e-9088-40e4-b1ce-cd50331724b6
39:50.0,-16.902574,145.715238,274e8c7e-9088-40e4-b1ce-cd50331724b6
39:55.0,-16.902581,145.715236,274e8c7e-9088-40e4-b1ce-cd50331724b6
40:00.0,-16.90258,145.715238,274e8c7e-9088-40e4-b1ce-cd50331724b6
40:05.0,-16.902574,145.715239,274e8c7e-9088-40e4-b1ce-cd50331724b6
40:10.0,-16.902582,145.715227,274e8c7e-9088-40e4-b1ce-cd50331724b6
40:15.0,-16.902582,145.715225,274e8c7e-9088-40e4-b1ce-cd50331724b6
40:20.0,-16.902581,145.715221,274e8c7e-9088-40e4-b1ce-cd50331724b6
40:25.0,-16.90258,145.71522,274e8c7e-9088-40e4-b1ce-cd50331724b6
